,Unnamed: 0,pl_hostname,pl_orbper,pl_orbsmax,gaia_id,designation,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,visibility_periods_used,mean_varpi_factor_al,rv_nb_transits,phot_g_mean_mag,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,phot_variable_flag,l,b,source_id,distance,r_lo,r_hi,ext_B_V,ext_bp_rp,ext_G,bp_rp0,G0,M_G0,gal_U,gal_V,gal_W,gal_u,gal_v,gal_w
28,28,KIC 5642620 ,0.49339463,0.010836518811494021,Gaia DR2 2073761019713191680,Gaia DR2 2073761019713191680,297.5908217795163,0.02118608775567085,40.81497244047058,0.02368287525199053,1.9480868207223008,0.025544530716889717,76.26238000000001,-4.699783620309292,0.04538524982042183,0.17793377942688227,0.04578401836975985,0.07300903,0.07568483,-0.10304242,-0.04245327,0.24255724,-0.08017285,-0.21924956,-0.16790316,-0.033142782999999995,0.058374855999999996,256.0,0.0,256.0,0.0,-1.5830681,216.57053,0.0,0.0,16.0,0.0776018,0.0,15.408710999999998,1.3967409,0.63870335,0.75803757,,,b'NOT_AVAILABLE',75.379176236929,7.2824426735551455,2.073761019713192e+18,505.943849425998,499.438341034396,512.617962431489,0.06019643125673913,0.08060302145277369,0.16493822164346522,1.3161378785472262,15.243772778356533,6.888199396409595,15.91223111322567,9.65640458542895,17.307195834197287,128.52853987030747,492.69470955788233,65.06930606547462
29,29,KIC 5942808 ,0.62628076,0.01601620924675367,Gaia DR2 2103845032226500352,Gaia DR2 2103845032226500352,285.2166766928304,0.023103934602438782,41.282444913588535,0.028139127715314686,1.3484177095010366,0.028139038441763763,47.919823,-2.0086352092963526,0.052280687139206666,-1.7121650189431072,0.055333457264438266,-0.013535986000000002,-0.1326684,-0.18478912,-0.06770167,0.2366848,-0.10200891,-0.26719826,-0.07384015,-0.04515747,0.1009364,234.0,0.0,233.0,1.0,-0.7180899000000001,212.37051,0.0,0.0,17.0,0.085486084,0.0,15.606994,1.3100108999999998,0.5885515,0.7214594,,,b'NOT_AVAILABLE',71.62045252230753,15.862994612935376,2.1038450322265004e+18,726.34610308358,711.68487367736,741.6126744242731,0.04372744454562043,0.05855104824658575,0.11981319805499999,1.251459851753414,15.487180801945,6.301275945795325,18.571190549019644,8.538499978922243,11.321443875764452,224.93221780621136,676.9781430301797,202.7101873525483
30,30,KIC 5972334 ,0.70862545,0.01424159093997051,Gaia DR2 2076692386427776768,Gaia DR2 2076692386427776768,295.28723175634036,0.021230619809501618,41.22200333457403,0.027723321567508917,1.1183162883174835,0.027166013113362742,41.166008000000005,5.3516740791107855,0.04648150145014258,10.157100098871645,0.04949265945521402,0.038366392,-0.033519115,-0.18514232,-0.12262954599999999,0.37111428,-0.17278588,-0.32884896,-0.118903026,-0.1849626,-0.050177407,200.0,0.0,199.0,1.0,-3.6513648,130.08722,0.0,0.0,15.0,0.0016775025,0.0,15.0646715,1.0314198,0.40919876,0.622221,,,b'NOT_AVAILABLE',74.88507172838223,8.999143970180421,2.0766923864277768e+18,872.3434656770199,851.987341353644,893.677720819983,0.06237245513068426,0.08351671741998623,0.1709005270580749,0.9479030825800139,14.893770972941924,5.36123393841536,-35.900065467848904,24.855253535184577,7.734445744732322,230.2981974992794,852.6400639588555,139.8707269773014
31,31,KIC 6129524 ,0.88183821,0.019261305301453063,Gaia DR2 2077413734773457536,Gaia DR2 2077413734773457536,293.6704404213773,0.03722953489373392,41.41021053843821,0.05041176411877536,1.0033123583379535,0.046045743666049084,21.78947,-1.5605135190119148,0.08271329535773024,-10.173389683388788,0.0984346250509229,0.0743835,0.006408117,-0.23685063,-0.11723903,0.21890300000000001,-0.11709343,-0.34211996,-0.00502879,-0.07454349,-0.03148952,185.0,0.0,183.0,2.0,3.1845779999999997,244.27688999999998,0.21043469313463406,3.193343914045634,16.0,0.020312511999999998,0.0,15.852623000000001,1.1491985,0.49451065,0.6546879,,,b'NOT_AVAILABLE',74.47827929522532,10.160651248859356,2.0774137347734572e+18,971.324821683665,929.384928135176,1017.15225071606,0.05213868280668469,0.0698136962781508,0.14285999089031606,1.0793848037218492,15.709763009109686,5.91580056480189,56.23172573369352,2.551346476708997,-8.050296645397413,262.53712544735384,945.2869362334236,175.82639067018317
33,33,KIC 6265792 ,0.93512027,0.0231653725670308,Gaia DR2 2103743018162573952,Gaia DR2 2103743018162573952,284.04227006686,0.013186096125683349,41.699034827442496,0.016798718559292786,1.2988631036431226,0.018782224129082467,69.15385,-7.207094647846905,0.027956173779338667,-19.944097679013343,0.028419012404962408,-0.0040466194,-0.07568651400000001,-0.039742045,-0.04950697,0.5022067,-0.24459720000000001,-0.2513655,-0.37989452,-0.100815654,0.12699209,212.0,0.0,210.0,2.0,-4.518826,125.95638000000001,0.0,7.018240897946197e-16,14.0,0.019803135,0.0,13.574205,0.8721304,0.35917187,0.5129585,,,b'NOT_AVAILABLE',71.6792078939914,16.834707007037565,2.1037430181625736e+18,753.2602212450361,742.671223010589,764.149947741455,0.048818130012649535,0.06536747608693773,0.13376167623465973,0.8067629239130623,13.44044332376534,4.189479832622844,84.75501800437917,-11.426265282810308,4.983380643476576,231.63775952339418,699.5564282876675,222.9731845287
34,34,KIC 6294819 ,0.675652,0.012009366654708677,Gaia DR2 2077479121354236160,Gaia DR2 2077479121354236160,294.7669795325301,0.03611426375560474,41.644643379310324,0.04251893674589263,0.5860217357096961,0.047131338128095016,12.433803,0.08044360227878787,0.07052670526472593,-3.8574236489549905,0.08146250778084965,0.18500522,0.2602,-0.16077009,-0.22361694,0.25098842,-0.23324339999999996,-0.30384659999999997,-0.37565142,-0.19555916,0.08554229,177.0,0.0,176.0,1.0,1.4434687,198.37063999999998,0.07086552923042408,0.33840582027844673,13.0,0.15591764,0.0,15.872867999999999,0.9821663,0.41718864,0.56497765,,,b'NOT_AVAILABLE',75.07596271305894,9.542526891419204,2.077479121354236e+18,1635.82497374639,1515.96056530733,1775.8085555629398,0.10056541211033118,0.13465708681573346,0.27554922918230745,0.8475092131842665,15.597318770817692,4.804183829125783,38.0797300809009,7.659943084001095,-7.75689656492974,433.3875055270489,1626.0450180673822,282.8898813596591
35,35,KIC 6310636 ,0.92103467,0.010258000684230328,Gaia DR2 2075389018477664384,Gaia DR2 2075389018477664384,298.48110221391005,0.01634852071851463,41.61526030563427,0.018842895933589576,0.7343551662314901,0.01990405771153645,36.894745,-3.1845365136827386,0.03665007654053641,-17.8994483730047,0.0442193639897785,0.106494196,0.082367875,-0.09877554,-0.047428085999999994,0.19781615,-0.06637072599999999,-0.1581588,-0.035593756000000004,0.09680112,0.15819065,217.0,0.0,217.0,0.0,-3.791119,142.61333,0.0,0.0,15.0,0.038977355,0.0,14.5037565,0.99620914,0.41874886,0.5774603,,,b'NOT_AVAILABLE',76.415337766891,7.103165403251376,2.0753890184776645e+18,1311.2258132807,1277.60826305666,1346.62646293959,0.21414154884568282,0.2867355339043693,0.5867478438371709,0.7094736060956308,13.917008656162828,3.9153690483507706,119.35495293125061,-8.770339213557643,-32.910976143140786,317.3929114409459,1313.4839934794293,168.38760118946993
36,36,KIC 6362874 ,0.97486662,0.01771688512408753,Gaia DR2 2101711155037463040,Gaia DR2 2101711155037463040,291.4332780694074,0.010714850208302226,41.7033162343024,0.012557566530756164,2.4794186546839048,0.013311514682552964,186.2612,-4.867161396677017,0.022739246474956037,-25.48868364759561,0.02393506960512928,-0.006430457,-0.029856062000000003,-0.08257466,-0.033825144,0.33531898,-0.09908639999999999,-0.21866381,-0.184145,-0.016048493,0.04200995,256.0,0.0,256.0,0.0,-6.7284336,127.98816000000001,0.0,0.0,16.0,0.029355265,0.0,13.467326000000002,0.98873806,0.41991234,0.5688257,,,b'NOT_AVAILABLE',73.97974749864103,11.788140779281418,2.1017111550374633e+18,398.67607880827103,396.55553608046796,400.819014153293,0.025603387665883277,0.03428293608461771,0.07015328220452019,0.9544551239153822,13.397172717795481,5.464225109538987,57.857937298659515,1.5725779250335123,-5.452620514990262,108.95964848899521,379.48128814244114,82.39570258198995
37,37,KIC 6607286 ,0.78327657,0.01714813297807186,Gaia DR2 2101697548581701248,Gaia DR2 2101697548581701248,292.17859645250144,0.023706823475694395,42.005838659373566,0.02891936214971856,0.9692432376105832,0.03249175226324839,29.830439000000002,-2.4593151249819267,0.0501007051351448,-15.495636745314968,0.048354929527161854,0.10576261,0.21074836,-0.11824012,-0.16276531,0.5443004,-0.19508834,-0.33373195,-0.20592178,-0.35842696,-0.019580498000000002,185.0,0.0,184.0,1.0,0.47570542,187.46411,0.0,0.0,13.0,-0.08198576,0.0,14.952522,0.8920555,0.36866950000000004,0.523386,,,b'NOT_AVAILABLE',74.50685689099386,11.423310179194884,2.1016975485817009e+18,1003.01211763694,971.1028006310429,1037.0483271929,0.04535289538807974,0.06072752692463877,0.1242669333633385,0.8313279730753612,14.828255066636661,4.945991100645333,82.89517445660125,-2.9593185943025384,-15.17479379583462,270.14006637019844,974.546860639055,204.3410081963406
38,38,KIC 6607644 ,0.9719065,0.016778885877551466,Gaia DR2 2125705488052032640,Gaia DR2 2125705488052032640,292.28665647695647,0.0197116686685927,42.07259478447612,0.02393930486419295,1.5980490302954442,0.024993287227624117,63.939130000000006,9.066213312587466,0.04148600649680727,36.069323326182655,0.05060303212692248,-0.15252542,0.14136654,-0.062639646,-0.16601452,0.20134570000000002,-0.14377359,-0.22071263,-0.15309507,-0.32191673,-0.24655488,166.0,0.0,166.0,0.0,-1.2060932,139.70533999999998,0.0,0.0,14.0,-0.15622576,0.0,14.488042000000002,1.0654631,0.45945644,0.6060066,,,b'NOT_AVAILABLE',74.60425045235948,11.381091467298337,2.1257054880520325e+18,614.827241415506,605.450143176603,624.493992914438,0.03319050085290467,0.04444208064203935,0.0909419723369588,1.0210210193579607,14.397100027663043,5.544276491366233,-94.05306576338573,36.38209787038592,30.304807743564265,162.86365598779432,591.4443724365815,123.48421361664744
39,39,KIC 6666233 ,0.51240853,0.008463850414951126,Gaia DR2 2104748521545492864,Gaia DR2 2104748521545492864,282.28438197331434,0.014241992614866956,42.154214525211366,0.017210947980782914,3.839437201532547,0.0170332461235764,225.40842999999998,3.299732612115988,0.03119685069160617,6.081027540695352,0.033316542996401084,0.010416622,-0.025803056,-0.1221318,-0.081699245,0.1839245,-0.12817648,-0.30194718,-0.18027097,-0.14713113,0.059950337,273.0,0.0,272.0,1.0,-1.9978293999999999,222.85152999999997,0.0,0.0,17.0,0.10189169999999999,0.0,14.765626999999999,1.8105582999999998,0.8890829,0.9214754000000001,,,b'NOT_AVAILABLE',71.63224869004861,18.218765779100963,2.1047485215454927e+18,258.510874659441,257.36899869864897,259.66274630075696,0.021529081497318844,0.028827440124909932,0.05898968330265364,1.7817308598750898,14.706637316697345,7.703232914586161,3.1898055488450696,15.259263762212683,6.11730160321697,77.95882939385272,234.79410338782898,81.43017462747518
40,40,KIC 6697756 ,0.9161436,0.017105813725997104,Gaia DR2 2077728538692850816,Gaia DR2 2077728538692850816,293.6084289025083,0.013652985403490187,42.197874633062774,0.016679889747648263,4.902513443899626,0.016773880555756755,292.2707,-48.27720670297004,0.02963463294519532,37.33250431897963,0.03182754408186091,0.07987504,-0.03254077,-0.17321633,-0.10887144,0.2574077,-0.14956942,-0.32061455,-0.15551046,0.06112337,0.08937448,230.0,0.0,229.0,1.0,-3.4745367,157.68445,0.0,0.0,16.0,0.015265648,0.0,14.086642000000001,1.5238285,0.7139386999999999,0.8098898,,,b'NOT_AVAILABLE',75.16840877332353,10.562749069829069,2.0777285386928507e+18,202.78186182176003,202.089260939806,203.479141439757,0.022119692902198767,0.029618268796044147,0.060607958552024624,1.4942102312039558,14.026034041447977,7.551496469154326,-2.035731733447833,4.716158925521628,64.28605930304198,51.328992469028904,193.83969965481685,37.39148523599077
41,41,KIC 6755944 ,0.69297791,0.021962296686619885,Gaia DR2 2104890633423618048,Gaia DR2 2104890633423618048,283.76403958580505,0.010485592105306358,42.22209915199624,0.012641188714227605,1.4532905739763302,0.013029564289378645,111.537926,-3.530108246210581,0.0221161179797949,-8.711269303977403,0.02278510036597644,-0.02711147,-0.1319582,-0.12098113,-0.047628853,0.33050248,-0.14869834,-0.32677093,-0.2288819,-0.1616891,0.07076409,261.0,0.0,259.0,2.0,-3.4079851999999997,184.13214,0.0,0.0,17.0,0.08548069,0.0,13.408451000000001,0.8382368,0.34231663,0.49592018,,,b'NOT_AVAILABLE',72.10912266810872,17.218662406924597,2.104890633423618e+18,674.695272572996,668.7709793168631,680.723553934755,0.03757844744119954,0.050317541123766185,0.10296494598888675,0.7879192588762338,13.305486054011114,4.262912664153527,40.238047184845776,2.708957610358194,7.633335561636812,201.91192441418096,625.4720254173235,203.68892124385212
42,42,KIC 6867588 ,0.82628363,0.02336022714526511,Gaia DR2 2077689712190423552,Gaia DR2 2077689712190423552,293.1369678306537,0.02361156669867688,42.35042497792648,0.02677119109462149,1.1073672486575763,0.030709568121159964,36.059357,-6.165216297075941,0.050392165780524745,-6.896458702945777,0.05279461667505397,-0.02762744,-0.008357811,0.06204548,-0.1640714,0.31312603,-0.25162929999999994,-0.09303565,-0.32412127,-0.27941279999999996,-0.04414018,202.0,0.0,200.0,2.0,5.77738,331.84164,0.17093168887819973,5.480881341961537,15.0,-0.08891335,0.0,14.403887,1.13729,0.49778938,0.6395006,,,b'NOT_AVAILABLE',75.14528448137693,10.942816858359633,2.077689712190424e+18,880.857114758164,857.471254127841,905.529835600839,0.04454809924238924,0.05964990488555919,0.12206179192414653,1.0776400951144407,14.281825208075853,4.679359667387908,47.591356919063806,0.5599540385606739,17.2551376144058,227.30246755653286,856.9910740656624,171.42389515675768
43,43,KIC 6934291 ,0.56785704,0.01449597149914514,Gaia DR2 2105474852056221824,Gaia DR2 2105474852056221824,286.88725549462447,0.016538803272301252,42.47122709790799,0.01970839063046431,1.7094471765395383,0.019495085384440974,87.68606,-1.3177666346961632,0.037212575589840494,-3.3665600932673683,0.04126048300587559,-0.029236695,0.04978312,-0.09641415,0.021898694,0.15070374,-0.016621663999999998,-0.34354629999999997,-0.09092291400000001,0.05023802,0.04288027,265.0,0.0,265.0,0.0,-1.6798634999999997,222.94147,0.0,0.0,17.0,0.08073854,0.0,15.044114000000002,1.1716108,0.5149183,0.6566925,,,b'NOT_AVAILABLE',73.25741050746372,15.1756374561251,2.1054748520562217e+18,575.3221097293319,568.892031869555,581.896541386082,0.027601154789223495,0.036957946262770255,0.07562716412247238,1.1346528537372298,14.96848683587753,6.244558678204356,20.718875476294805,9.428497859877572,6.960168906407066,162.64125612667053,540.6512900908554,153.1365399412952
44,44,KIC 6964929 ,0.66502914,0.012808316930141974,Gaia DR2 2077219052496826368,Gaia DR2 2077219052496826368,296.23280986958383,0.01850695796163481,42.47279650964336,0.022012397831357826,0.9904131179122038,0.02449045032461255,40.44079,2.5739637549044745,0.03891676855240578,0.3757093107120037,0.03666118017719774,0.009532363,0.12662715,-0.09688075,-0.117154256,0.37906358,-0.23229025,-0.18234377,-0.3467666,-0.116014905,-0.0033482364000000002,222.0,0.0,218.0,4.0,-1.2809248,187.0288,0.0,0.0,14.0,-0.060936064000000005,0.0,14.754551999999999,0.91346073,0.3763857,0.53707504,,,b'NOT_AVAILABLE',76.33823906500794,8.978514336162993,2.0772190524968264e+18,981.778696909662,958.542783323139,1006.14774082381,0.08379139636573282,0.11219667973371625,0.22958842604210794,0.8012640502662838,14.52496357395789,4.794483978286852,4.173481049342179,15.51911950462491,-2.562475049509572,235.55376581817433,969.0911638779253,157.57473079848916
45,45,KIC 6974658 ,0.7165313,0.04598382027639381,Gaia DR2 2078450196282665088,Gaia DR2 2078450196282665088,298.2980940254205,0.01234322334146708,42.43432036524128,0.013891832445790809,2.4588973885383982,0.014980861095294031,164.13593,-11.057124387524972,0.026761082583982517,-7.683042308038202,0.02576329204016945,0.10230699,0.12256281,-0.13127686,-0.023129586,0.3708552,-0.020406118,-0.29284397,-0.050994675999999996,-0.10273543,0.013224902,229.0,0.0,229.0,0.0,-5.7272563,122.88226999999999,0.0,6.713997766802522e-16,16.0,0.10228715,0.0,13.421438,1.0223636999999999,0.43926809999999994,0.58309555,,,b'NOT_AVAILABLE',77.06055742429474,7.632203238950021,2.0784501962826647e+18,401.97201332632795,399.54760173320096,404.425496321678,0.036303733847809654,0.048610699622217125,0.09947223074299846,0.9737530003777828,13.321965769257002,5.400458914690219,33.67194944381477,5.550575581814212,18.184492814139585,90.25886492309067,392.84815422289705,54.01343341997794
46,46,KIC 7102227 ,0.76401932,0.0182372724105892,Gaia DR2 2105538623730974848,Gaia DR2 2105538623730974848,286.41003071668234,0.02840244640553258,42.681513672095754,0.027783444196631063,1.4113265478740111,0.02926317086648968,48.228764,5.157724618800546,0.05708371928756705,-5.248012680631627,0.05387273234725741,-0.12103277,0.06033848,-0.3691659,0.09927976,0.11184165,0.074748114,-0.36719808,-0.21075462,-0.023338685,-0.06445164,209.0,0.0,208.0,1.0,-0.8680529,185.37854,0.0,0.0,14.0,0.005240375,0.0,15.564810000000001,1.1977406000000002,0.5276890000000001,0.6700516,,,b'NOT_AVAILABLE',73.31631644341562,15.581208216823432,2.1055386237309747e+18,694.62677733334,680.680757361162,709.1454125958611,0.03149794805714571,0.0421757524485181,0.08630437767657925,1.1555648475514821,15.478505622323421,6.35605239490488,22.010179332144883,15.361756029485104,-14.70620695080877,195.941462434976,653.7835046974617,190.32017237301534
47,47,KIC 7605093 ,0.63400313,0.01824145783112406,Gaia DR2 2126012900332317056,Gaia DR2 2126012900332317056,290.9953824598205,0.02741750975653115,43.243879211885535,0.03221516813663875,1.1551172179024554,0.03182468319901896,36.29627,6.290268101802392,0.05881432351670406,-13.84286922099036,0.06938890934915166,-0.1810894,0.10173216,-0.19868734,0.06342392,0.0119923735,0.06391290000000001,-0.28891563,-0.108127005,-0.042442042,-0.15342073,211.0,0.0,209.0,2.0,-0.93861705,184.99684,0.0,0.0,16.0,0.04870759,0.0,15.719529000000001,1.1494408,0.49953747,0.6499033000000001,,,b'NOT_AVAILABLE',75.25717155245869,12.747065105053458,2.1260129003323167e+18,845.2276658469209,822.912737342983,868.7631560535069,0.03695501121874932,0.04948276002190534,0.10125673073937315,1.0999580399780946,15.618272269260629,6.084660480673076,52.69371633350194,12.175930490688186,-39.265340133684894,214.87756975344422,816.5776119112111,191.01739190363278
48,48,KIC 7749002 ,0.60992303,0.0162952372824114,Gaia DR2 2126074614722290560,Gaia DR2 2126074614722290560,290.3916779411751,0.023620847300157472,43.4403089708384,0.02672806259175362,0.8836582299306259,0.028456480099711887,31.052970000000002,-8.166267482496831,0.051946901140176666,-3.0236423382293607,0.0531970480926408,0.12761599,0.05438488,-0.10282297,-0.026589267000000003,0.24367460000000002,-0.07448488,-0.19255209,-0.23027104,-0.13965209,0.15792349,245.0,0.0,245.0,0.0,-1.3661021999999998,210.68532000000002,0.0,1.2972676148241315e-15,17.0,0.056423176,0.0,15.631784,0.9468049999999999,0.3925495,0.5542555,,,b'NOT_AVAILABLE',75.24772692487376,13.227968492867527,2.1260746147222907e+18,1096.62766407824,1063.18642847988,1132.1989514070801,0.052861823980439974,0.07078198230980913,0.14484139770640553,0.8760230176901908,15.486942602293594,5.431488012922067,41.302371615576085,-3.486761849217551,39.231238984394906,280.52014243142287,1065.3188927235665,258.9531611332659
50,50,KIC 7907808 ,0.65594057,0.030600074577131,Gaia DR2 2078762010906266496,Gaia DR2 2078762010906266496,297.08320691224645,0.01687593625466851,43.680030496876824,0.023634577754369186,2.1798545789703043,0.022824497645999114,95.50504000000001,25.731048263717774,0.03631756068942056,15.798699582152354,0.042319665786877854,-0.11658062,-0.10440873,-0.08007864,-0.0021760007000000002,0.39093372,-0.06792807599999999,-0.26212662,-0.16547526,-0.01062721,-0.097853,191.0,0.0,191.0,0.0,-3.4390466,126.72546000000001,0.0,0.0,15.0,-0.04424912,0.0,14.486975,1.3008175,0.5893735999999999,0.7114439,,,b'NOT_AVAILABLE',77.7121871446829,9.019270545527249,2.0787620109062664e+18,452.807337628303,448.13980652941905,457.571347214376,0.03615590100116687,0.04841275144056244,0.09906716874319722,1.2524047485594376,14.387907831256802,6.207407720653007,-43.76725459679398,29.349436615917536,-24.505274364569743,96.42434646140742,442.6945820177557,71.91610749121412
51,51,KIC 8235924 ,0.58800041,0.010495174514539395,Gaia DR2 2126343823271448832,Gaia DR2 2126343823271448832,292.7734522848991,0.022515085965764816,44.17808801057307,0.025799028630288327,3.1258021476397397,0.028762073978967243,108.67791000000001,11.04393984066869,0.0519736670905664,-0.4126652807372992,0.04655626752605934,0.10635236,0.20339175,-0.10358614,0.10560985,0.48781562,0.025283242,-0.12593937,-0.11934874,0.060368877,0.14401913,196.0,0.0,195.0,1.0,0.94967866,208.41055,0.0,0.0,16.0,0.0010431264999999999,0.0,14.914684,1.7468605,0.8472662000000001,0.8995943000000001,,,b'NOT_AVAILABLE',76.69172676109612,11.998076009620315,2.1263438232714488e+18,317.022456076829,314.135967706013,319.961518058303,0.0221999987555876,0.029725798333731797,0.06082799659031003,1.7171347016662681,14.853856003409689,7.409233868645689,5.148957623843306,16.9136683955276,-7.7051418342987406,72.03320983105131,304.5256375232241,66.50416121390461
53,53,KIC 8558011 ,0.63816268,0.016472885131780156,Gaia DR2 2126248505058677120,Gaia DR2 2126248505058677120,291.0571451135587,0.017459477882034776,44.632306003392095,0.01728989330192263,1.8976318549101776,0.019912370096306677,95.29915,-4.568328049711305,0.03487981832246369,-17.412555105116457,0.032631119525398135,-0.22202195,-0.23446846,-0.05607531,-0.04066395,0.33116806,-0.1487,-0.21740721,-0.24677533,-0.12588584,-0.12023573,221.0,0.0,220.0,1.0,-3.5660708,148.68434,0.0,0.0,15.0,-0.08692273,0.0,14.374639499999999,1.1293745000000002,0.49385548,0.635519,,,b'NOT_AVAILABLE',76.56527089452089,13.29978182493785,2.1262485050586767e+18,519.121806953177,513.769908229741,524.584343669948,0.02748137338562098,0.036797558963346494,0.07529896307660149,1.0925769410366537,14.299340536923397,5.79829313579733,54.54997234295116,3.790652804712874,-0.6900686645705899,119.15169681645585,498.8053532781403,121.22795900630912
54,54,KIC 8561063 ,0.45328732,0.0063325412692521715,Gaia DR2 2126556132093765888,Gaia DR2 2126556132093765888,292.21959997203754,0.03177285171003278,44.61736674086256,0.03772735305008143,24.93396688621736,0.04008738390193088,621.99036,93.12582002897543,0.0730319824684729,-417.42026962610527,0.06713640478391437,-0.0929253,-0.07752351,-0.1675355,-0.010021147,0.40816596,-0.11069587,-0.18468519,-0.2298627,-0.06905208,0.006779161,226.0,0.0,226.0,0.0,10.911973,537.7407,0.285570997997678,12.580999191880586,16.0,0.04642375,0.0,14.993085,2.6423092,1.4603834,1.1819258,,,b'NOT_AVAILABLE',76.91717354879727,12.54674097675648,2.126556132093766e+18,40.05954359401429,39.994832643917704,40.1244605575987,0.0031499013420906467,0.004217717897059376,0.008630729677328372,2.638091482102941,14.984454270322672,11.979555015068708,75.5978850079729,8.532340321044959,-42.12423578371891,8.861550564677843,38.13203303300686,8.712452175345181
55,55,KIC 8804845 ,0.76213044,0.019338038011258937,Gaia DR2 2106374557504930944,Gaia DR2 2106374557504930944,285.3873706214796,0.0154871190291805,45.04902650342676,0.019082755601815184,1.4689650714097204,0.01830997940034746,80.22756,-6.826620817668415,0.034694605810903334,-5.7998150609472425,0.03635570705240853,0.0023366546,-0.16134572,-0.08946316,0.03150721,0.2600951,0.024930665,-0.25259712,0.00725864,-0.04246113,0.09622432,194.0,0.0,193.0,1.0,-3.7552269,123.67506399999999,0.0,0.0,16.0,0.08651949,0.0,14.272647000000001,0.96054935,0.40566254,0.5548868,,,b'NOT_AVAILABLE',75.31274476369785,17.155876732166504,2.1063745575049308e+18,667.692698967208,659.566700815995,676.017738419834,0.02656297124951886,0.03556781850310575,0.07278254122368169,0.9249815314968942,14.19986445877632,5.149763863145823,34.7309858580643,1.8852854958635328,20.287892713782384,164.91985946345076,629.2075288317827,200.80280730060227
57,57,KIC 8947520 ,0.96852469,0.022980749016770597,Gaia DR2 2127065652653876992,Gaia DR2 2127065652653876992,289.8844102135073,0.040672435701403706,45.21150751808182,0.03813972050442189,1.219249217184646,0.03911781476682216,31.168644,0.5434769368360506,0.0951117691923396,-2.3974233716640985,0.07735952984558223,-0.11708934,-0.12850085,-0.42026454,0.063325115,0.11958496,0.04567564,-0.40866855,0.08735089,-0.14685419,-0.14706975,202.0,0.0,202.0,0.0,14.330762,638.87585,0.3321238341366672,20.942951676029697,16.0,0.13964047,0.0,14.478798000000001,0.9109086999999999,0.37275982,0.5381489,,,b'NOT_AVAILABLE',76.74947816595395,14.296258553947006,2.1270656526538767e+18,801.993109876868,777.405205350453,828.1564904554649,0.029842802570768847,0.039959512642259484,0.08176927904390664,0.8709491873577404,14.397028720956094,4.957944814160918,18.850609583745324,11.875953210381729,1.6691376665476785,182.17028847745343,773.6183016819351,202.53098125259663
58,58,KIC 9092504 ,0.96286621,0.016927700829902255,Gaia DR2 2126524001437900928,Gaia DR2 2126524001437900928,293.2045008760536,0.028542713641283718,45.435391894980675,0.034564107448847685,0.712903912367554,0.0358567911453262,19.881977,-0.6018492044400742,0.06177252019738121,-3.7303859831660926,0.061595958943828376,-0.14577429,-0.24689277,-0.019390713,0.0060011316,0.3335938,-0.13411433,-0.316853,-0.25808954,-0.16105767,0.013531323500000001,213.0,0.0,213.0,0.0,-1.0020276,187.60161000000002,0.0,1.3934889518778278e-15,16.0,0.059501722,0.0,15.775295999999999,1.014514,0.43135738,0.5831566,,,b'NOT_AVAILABLE',77.98304533697494,12.281937254771329,2.1265240014379008e+18,1350.3237948802198,1286.51563232199,1420.65432082668,0.06244454110703494,0.08361324054231979,0.17109804263327574,0.9309007594576801,15.604197957366724,5.1231063965307175,34.90607356660299,8.787909185633671,-0.0075591839504681995,285.3622606771965,1340.5737744298922,298.3885495433019
59,59,KIC 9149789 ,0.35251639,0.009883173022996777,Gaia DR2 2127096198461768704,Gaia DR2 2127096198461768704,289.8588634024416,0.01677530547910609,45.503775683297796,0.02290880921264352,1.35574066900371,0.021611633758884474,62.73198299999999,-4.198303561059074,0.037450451154126665,-11.257506708642133,0.04319305669444075,-0.032958943,0.012513446000000001,-0.077526025,0.030160097,0.23105536,-0.061285228,-0.34375197,-0.27789888,-0.015809648,0.07129499,222.0,0.0,220.0,2.0,-0.93883073,195.48731999999998,0.0,0.0,16.0,0.03311907,0.0,14.84886,1.0092486999999999,0.42754555,0.5817032,,,b'NOT_AVAILABLE',77.01697225038455,14.432617756892533,2.1270961984617687e+18,722.365820867648,711.176401812647,733.906418681554,0.02795292769967539,0.037428970189865345,0.07659102189711058,0.9718197298101345,14.77226897810289,5.55507405544218,52.10339273521807,3.488251508478398,4.5926949931536925,160.4822405736863,696.0658988714033,183.8413940306222
